id,site_ref,schedule_week,schedule_date,job,job_suffix,item,qty,remain_qty,ship_date,eta_date,line,head,cycle_time_h,work_hours_h,start_time,end_time,is_delayed,delay_days,risk_level,line_source,job_type,skip_reason,job_status,tested_qty,wo_total,print_status,unit_price,sales_amount,manual_lock,other_remark,created_at,updated_at
81321,410,2026W27,2026-07-01,J000003094-0000,0000,03-396634-00-TEX,40,40,2026-07-20,2026-07-17,Line 01,4,0.118400,1.18,2029-03-26 13:08:00,2029-03-26 14:19:00,1,979.7,风险,系统自动分配,普通工单,,待排产,0,40,未记录,34.83,1393.20,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81329,410,2026W27,2026-07-01,J000003108-0000,0000,853-A42888-001-TEX,10,10,2026-07-20,2026-09-03,Line 01,4,0.056800,0.14,2029-03-27 17:06:00,2029-03-27 17:14:00,1,980.8,风险,系统自动分配,普通工单,,待排产,0,10,未记录,208.85,2088.50,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81418,410,2026W27,2026-07-01,J000003398-0000,0000,LB853-802360-002,100,100,2026-07-20,2026-07-20,Line 02,4,0.173861,4.35,2027-01-11 11:44:00,2027-01-11 16:05:00,1,174.8,风险,系统自动分配,普通工单,,待排产,0,100,未记录,30.73,3073.00,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81264,410,2026W27,2026-07-01,J000003404-0000,0000,LB857-080269-400,35,35,2026-07-20,2026-07-23,Assembly-1,2,0.244400,4.28,2029-03-28 17:06:00,2029-03-29 10:23:00,1,982.6,风险,固定线体,主工单,,待排产,0,35,未记录,2536.28,88769.80,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81490,410,2026W27,2026-07-01,J000003404-0001,0001,LB683-109075-401-KIT,35,35,2026-07-20,2026-07-23,Line 03,4,0.367017,3.21,2027-01-11 10:33:00,2027-01-11 13:46:00,1,174.7,风险,系统自动分配,子工单,,待排产,0,35,打印成功,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81328,410,2026W27,2026-07-01,J000003404-0002,0002,LB683-109075-402-KIT,35,35,2026-07-20,2026-07-23,Line 01,4,0.415511,3.64,2029-03-27 13:28:00,2029-03-27 17:06:00,1,980.8,风险,系统自动分配,子工单,,待排产,0,35,打印成功,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81701,410,2026W27,2026-07-01,J000003404-0003,0003,LB683-109075-403-KIT,35,35,2026-07-20,2026-07-23,Line 06,4,0.397211,3.48,2026-08-04 09:42:00,2026-08-04 13:11:00,1,14.7,风险,系统自动分配,子工单,,待排产,0,35,打印成功,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81787,410,2026W27,2026-07-01,J000003404-0004,0004,LB683-109075-404-KIT,35,35,2026-07-20,2026-07-23,Line 07,3,0.397211,4.63,2026-08-03 13:19:00,2026-08-03 17:57:00,1,13.9,风险,系统自动分配,子工单,,待排产,0,35,打印成功,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81419,410,2026W27,2026-07-01,J000003404-0005,0005,LB853-031790-001-KIT,140,140,2026-07-20,2026-07-23,Line 02,4,0.115500,4.04,2027-01-11 16:05:00,2027-01-12 09:07:00,1,175.5,风险,系统自动分配,子工单,,待排产,0,140,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81327,410,2026W27,2026-07-01,J000003409-0000,0000,LA853-080529-403,29,29,2026-07-20,2026-07-13,Line 01,4,0.475106,3.44,2029-03-27 10:02:00,2029-03-27 13:28:00,1,980.7,风险,系统自动分配,普通工单,,待排产,0,29,未记录,109.74,3182.46,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81263,410,2026W27,2026-07-01,J000003413-0000,0000,LB853-272819-029,50,50,2026-07-20,2026-07-15,Assembly-1,2,1.300000,32.50,2029-03-28 10:02:00,2029-03-31 09:32:00,1,984.5,风险,固定线体,主工单,,待排产,0,50,未记录,2014.62,100731.00,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81413,410,2026W27,2026-07-01,J000003413-0001,0001,LB853-075623-114-KIT,50,50,2026-07-20,2026-07-15,Line 02,4,0.737611,9.22,2027-01-08 17:36:00,2027-01-09 15:49:00,1,172.8,风险,系统自动分配,子工单,,待排产,0,50,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81487,410,2026W27,2026-07-01,J000003413-0002,0002,LB853-042925-013-KIT,50,50,2026-07-20,2026-07-15,Line 03,4,0.579639,7.25,2027-01-09 10:54:00,2027-01-09 18:09:00,1,172.9,风险,系统自动分配,子工单,,待排产,0,50,打印成功,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81417,410,2026W27,2026-07-01,J000003413-0003,0003,LB853-075632-105-KIT,50,50,2026-07-20,2026-07-15,Line 02,4,0.310800,3.89,2027-01-09 18:51:00,2027-01-11 11:44:00,1,174.6,风险,系统自动分配,子工单,,待排产,0,50,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81786,410,2026W27,2026-07-01,J000003413-0004,0004,LB853-075574-025-KIT,50,50,2026-07-20,2026-07-15,Line 07,3,0.294861,4.91,2026-08-01 16:24:00,2026-08-03 13:19:00,1,13.7,风险,系统自动分配,子工单,,待排产,0,50,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81785,410,2026W27,2026-07-01,J000003413-0005,0005,LB853-075576-034-KIT,50,50,2026-07-20,2026-07-15,Line 07,3,0.301300,5.02,2026-08-01 11:23:00,2026-08-01 16:24:00,1,11.8,风险,系统自动分配,子工单,,待排产,0,50,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81323,410,2026W27,2026-07-01,J000003413-0006,0006,LB853-249839-003-KIT,50,50,2026-07-20,2026-07-15,Line 01,4,0.077000,0.96,2029-03-26 14:59:00,2029-03-26 15:57:00,1,979.8,风险,系统自动分配,子工单,,待排产,0,50,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81630,410,2026W27,2026-07-01,J000003413-0007,0007,LB853-165660-104-KIT,50,50,2026-07-20,2026-07-15,Line 05,4,0.207800,2.60,2027-01-08 17:37:00,2027-01-09 09:13:00,1,172.5,风险,系统自动分配,子工单,,待排产,0,50,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81325,410,2026W27,2026-07-01,J000003413-0008,0008,LB853-134796-012-KIT,50,50,2026-07-20,2026-07-15,Line 01,4,0.110300,1.38,2029-03-26 17:11:00,2029-03-26 18:34:00,1,979.9,风险,系统自动分配,子工单,,待排产,0,50,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81631,410,2026W27,2026-07-01,J000003413-0009,0009,LB853-039272-012-KIT,50,50,2026-07-20,2026-07-15,Line 05,4,0.166800,2.08,2027-01-09 09:13:00,2027-01-09 11:18:00,1,172.6,风险,系统自动分配,子工单,,待排产,0,50,打印成功,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81633,410,2026W27,2026-07-01,J000003413-0010,0010,LB853-106414-014-KIT,50,50,2026-07-20,2026-07-15,Line 05,4,0.482800,6.04,2027-01-09 12:35:00,2027-01-09 18:37:00,1,172.9,风险,系统自动分配,子工单,,待排产,0,50,打印成功,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81326,410,2026W27,2026-07-01,J000003413-0011,0011,LB853-273534-021-KIT,50,50,2026-07-20,2026-07-15,Line 01,4,0.197400,2.47,2029-03-26 18:34:00,2029-03-27 10:02:00,1,980.5,风险,系统自动分配,子工单,,待排产,0,50,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81415,410,2026W27,2026-07-01,J000003413-0012,0012,LB853-149424-124-KIT,50,50,2026-07-20,2026-07-15,Line 02,4,0.137500,1.72,2027-01-09 15:56:00,2027-01-09 17:39:00,1,172.9,风险,系统自动分配,子工单,,待排产,0,50,打印成功,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81488,410,2026W27,2026-07-01,J000003413-0013,0013,LB853-149424-127-KIT,50,50,2026-07-20,2026-07-15,Line 03,4,0.137500,1.72,2027-01-09 18:09:00,2027-01-09 19:52:00,1,173.0,风险,系统自动分配,子工单,,待排产,0,50,打印成功,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81632,410,2026W27,2026-07-01,J000003413-0014,0014,LB853-273206-005-KIT,50,50,2026-07-20,2026-07-15,Line 05,4,0.103583,1.29,2027-01-09 11:18:00,2027-01-09 12:35:00,1,172.6,风险,系统自动分配,子工单,,待排产,0,50,打印成功,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81416,410,2026W27,2026-07-01,J000003413-0015,0015,LB853-149424-130-KIT,50,50,2026-07-20,2026-07-15,Line 02,4,0.095944,1.20,2027-01-09 17:39:00,2027-01-09 18:51:00,1,172.9,风险,系统自动分配,子工单,,待排产,0,50,打印成功,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81489,410,2026W27,2026-07-01,J000003413-0016,0016,LB853-149424-128-KIT,50,50,2026-07-20,2026-07-15,Line 03,4,0.134400,1.68,2027-01-09 19:52:00,2027-01-11 10:33:00,1,174.6,风险,系统自动分配,子工单,,待排产,0,50,打印成功,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81629,410,2026W27,2026-07-01,J000003433-0000,0000,LB853-A16753-011,10,10,2026-07-20,2026-07-10,Line 05,4,0.092850,0.23,2027-01-08 17:23:00,2027-01-08 17:37:00,1,171.9,风险,系统自动分配,普通工单,,待排产,0,10,未记录,106.74,1067.40,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81322,410,2026W27,2026-07-01,J000003444-0000,0000,LA853-258817-002,10,10,2026-07-20,2026-07-10,Line 01,4,0.267100,0.67,2029-03-26 14:19:00,2029-03-26 14:59:00,1,979.7,风险,系统自动分配,普通工单,,待排产,0,10,打印成功,26.58,265.80,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81628,410,2026W27,2026-07-01,J000003445-0000,0000,LA853-258819-001,10,10,2026-07-20,2026-07-10,Line 05,4,0.278100,0.70,2027-01-08 16:41:00,2027-01-08 17:23:00,1,171.8,风险,系统自动分配,普通工单,,待排产,0,10,未记录,13.24,132.40,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81324,410,2026W27,2026-07-01,J000003449-0000,0000,LA853-250893-001,20,20,2026-07-20,2026-07-20,Line 01,4,0.248100,1.24,2029-03-26 15:57:00,2029-03-26 17:11:00,1,979.8,风险,系统自动分配,普通工单,,待排产,0,20,未记录,21.20,424.00,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81331,410,2026W27,2026-07-01,PA00000947-0000,0000,853-A16565-001-PLS,25,25,2026-07-20,2026-11-16,Line 01,4,5.233600,32.71,2029-03-27 18:12:00,2029-03-30 17:55:00,1,983.9,风险,系统自动分配,普通工单,,待排产,0,25,未记录,1060.00,26500.00,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81414,410,2026W27,2026-07-01,PA00001019-0000,0000,03-453060-02-TEX,10,10,2026-07-20,2026-07-07,Line 02,4,0.047200,0.12,2027-01-09 15:49:00,2027-01-09 15:56:00,1,172.8,风险,系统自动分配,普通工单,,待排产,0,10,未记录,24.89,248.90,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81635,410,2026W27,2026-07-01,J000003093-0000,0000,03-387274-07-TEX,20,20,2026-07-21,2026-07-10,Line 05,4,0.377600,1.89,2027-01-09 18:39:00,2027-01-11 09:32:00,1,173.5,风险,系统自动分配,普通工单,,待排产,0,20,未记录,88.55,1771.00,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81333,410,2026W27,2026-07-01,J000003406-0000,0000,853-016825-005-PLS,50,50,2026-07-21,2026-07-22,Line 01,4,0.664000,8.30,2029-04-03 17:38:00,2029-04-04 14:56:00,1,987.7,风险,系统自动分配,普通工单,,待排产,0,50,未记录,55.91,2795.50,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81335,410,2026W27,2026-07-01,J000003438-0000,0000,853-A66154-007-TEX,10,10,2026-07-21,2027-02-16,Line 01,4,0.891765,2.23,2029-04-04 15:02:00,2029-04-04 17:16:00,1,987.8,风险,系统自动分配,普通工单,,待排产,0,10,未记录,160.61,1606.10,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81634,410,2026W27,2026-07-01,J000003484-0000,0000,0150-44216-ICH,10,10,2026-07-21,2026-07-10,Line 05,4,0.011000,0.03,2027-01-09 18:37:00,2027-01-09 18:39:00,1,171.9,风险,系统自动分配,普通工单,,待排产,0,10,未记录,8.28,82.80,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81423,410,2026W27,2026-07-01,J000003485-0000,0000,853-188261-008-ICH,2,2,2026-07-21,2026-07-06,Line 02,4,0.096000,0.05,2027-01-12 09:14:00,2027-01-12 09:17:00,1,174.5,风险,系统自动分配,普通工单,,待排产,0,2,未记录,20.29,40.58,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81420,410,2026W27,2026-07-01,J000003488-0000,0000,853-188261-012-ICH,2,2,2026-07-21,2026-07-06,Line 02,4,0.089600,0.04,2027-01-12 09:07:00,2027-01-12 09:09:00,1,174.5,风险,系统自动分配,普通工单,,待排产,0,2,未记录,20.29,40.58,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81421,410,2026W27,2026-07-01,J000003490-0000,0000,853-188261-013-ICH,2,2,2026-07-21,2026-07-06,Line 02,4,0.089600,0.04,2027-01-12 09:09:00,2027-01-12 09:11:00,1,174.5,风险,系统自动分配,普通工单,,待排产,0,2,未记录,20.29,40.58,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81422,410,2026W27,2026-07-01,J000003492-0000,0000,853-188261-006-ICH,2,2,2026-07-21,2026-07-06,Line 02,4,0.096000,0.05,2027-01-12 09:11:00,2027-01-12 09:14:00,1,174.5,风险,系统自动分配,普通工单,,待排产,0,2,未记录,0.00,0.00,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81424,410,2026W27,2026-07-01,J000003499-0000,0000,853-188261-003-ICH,2,2,2026-07-21,2026-07-06,Line 02,4,0.096000,0.05,2027-01-12 09:17:00,2027-01-12 09:20:00,1,174.5,风险,系统自动分配,普通工单,,待排产,0,2,未记录,20.16,40.32,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81491,410,2026W27,2026-07-01,PA00001010-0000,0000,03-453060-01-TEX,10,10,2026-07-21,2026-07-07,Line 03,4,0.047200,0.12,2027-01-11 13:46:00,2027-01-11 13:53:00,1,173.7,风险,系统自动分配,普通工单,,待排产,0,10,未记录,24.89,248.90,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81636,410,2026W27,2026-07-01,PA00001020-0000,0000,03-453060-05-TEX,10,10,2026-07-21,2026-07-13,Line 05,4,0.047200,0.12,2027-01-11 09:32:00,2027-01-11 09:39:00,1,173.5,风险,系统自动分配,普通工单,,待排产,0,10,未记录,24.89,248.90,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81702,410,2026W27,2026-07-01,PA00001046-0000,0000,03-432029-04-TEX,10,10,2026-07-21,2026-07-25,Line 06,4,0.039200,0.10,2026-08-04 13:11:00,2026-08-04 13:17:00,1,13.7,风险,系统自动分配,普通工单,,待排产,0,10,未记录,33.97,339.70,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81334,410,2026W27,2026-07-01,PA00001047-0000,0000,03-432029-05-TEX,10,10,2026-07-21,2026-08-21,Line 01,4,0.039200,0.10,2029-04-04 14:56:00,2029-04-04 15:02:00,1,987.8,风险,系统自动分配,普通工单,,待排产,0,10,未记录,33.97,339.70,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81492,410,2026W27,2026-07-01,J000003407-0000,0000,853-016825-005-PLS,50,50,2026-07-22,2026-07-21,Line 03,4,0.664000,8.30,2027-01-11 13:53:00,2027-01-12 11:11:00,1,173.6,风险,系统自动分配,普通工单,,待排产,0,50,未记录,55.91,2795.50,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81788,410,2026W27,2026-07-01,PA00001028-0000,0000,03-413300-02-TEX,10,10,2026-07-22,2026-07-07,Line 07,3,0.039200,0.13,2026-08-03 17:57:00,2026-08-03 18:05:00,1,11.9,风险,系统自动分配,普通工单,,待排产,0,10,未记录,24.36,243.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81637,410,2026W27,2026-07-01,PA00001037-0000,0000,03-388135-04-TEX,10,10,2026-07-22,2026-07-25,Line 05,4,0.039200,0.10,2027-01-11 09:39:00,2027-01-11 09:45:00,1,172.5,风险,系统自动分配,普通工单,,待排产,0,10,未记录,33.97,339.70,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81790,410,2026W27,2026-07-01,J000002742-0000,0000,0150-06395,60,60,2026-07-23,2026-07-15,Line 07,3,0.407300,8.15,2026-08-03 18:08:00,2026-08-04 15:17:00,1,11.8,风险,系统自动分配,普通工单,,待排产,0,60,打印成功,50.76,3045.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81425,410,2026W27,2026-07-01,J000002812-0000,0000,03-396634-00-TEX,10,10,2026-07-23,2026-07-17,Line 02,4,0.118400,0.30,2027-01-12 09:20:00,2027-01-12 09:38:00,1,172.5,风险,系统自动分配,普通工单,,待排产,0,10,未记录,37.39,373.90,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81493,410,2026W27,2026-07-01,J000003376-0000,0000,853-081299-603-ICH,5,5,2026-07-23,2026-06-30,Line 03,4,0.204000,0.26,2027-01-12 11:11:00,2027-01-12 11:27:00,1,172.6,风险,系统自动跨线填充(Pass7),普通工单,,待排产,0,5,打印成功,36.66,183.30,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81576,410,2026W27,2026-07-01,J000003379-0000,0000,853-256855-001-ICH,1,1,2026-07-23,2026-06-30,Line 04,4,0.110400,0.03,2026-08-10 11:58:00,2026-08-10 12:00:00,1,17.6,风险,系统自动分配,普通工单,,待排产,0,1,打印成功,6.51,6.51,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81497,410,2026W27,2026-07-01,J000003423-0000,0000,853-107227-001-TEX,10,10,2026-07-23,2026-07-20,Line 03,4,0.028000,0.07,2027-01-12 11:35:00,2027-01-12 11:39:00,1,172.6,风险,系统自动分配,普通工单,,待排产,0,10,未记录,2.34,23.40,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81336,410,2026W27,2026-07-01,J000003429-0000,0000,LA853-108536-600,25,25,2026-07-23,2026-07-15,Line 01,4,0.495000,3.09,2029-04-04 17:16:00,2029-04-05 09:21:00,1,986.5,风险,系统自动分配,普通工单,,待排产,0,25,未记录,354.21,8855.25,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81705,410,2026W27,2026-07-01,J000003461-0000,0000,0140-84771,15,15,2026-07-23,2026-07-10,Line 06,4,0.024100,0.09,2026-08-04 13:23:00,2026-08-04 13:28:00,1,11.7,风险,系统自动分配,普通工单,,待排产,0,15,未记录,16.64,249.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81426,410,2026W27,2026-07-01,J000003463-0000,0000,1270-01589-ICH,88,88,2026-07-23,2026-07-10,Line 02,4,0.020800,0.46,2027-01-12 09:38:00,2027-01-12 10:06:00,1,172.5,风险,系统自动分配,普通工单,,待排产,0,88,未记录,5.81,511.28,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81427,410,2026W27,2026-07-01,J000003464-0000,0000,0150-06395,60,60,2026-07-23,2026-07-07,Line 02,4,0.407300,6.11,2027-01-12 10:06:00,2027-01-12 16:13:00,1,172.8,风险,系统自动分配,普通工单,,待排产,0,60,未记录,50.76,3045.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81812,410,2026W27,2026-07-01,J000003467-0000,0000,0140-08084,10,10,2026-07-23,2027-04-29,,0,,0.00,2026-07-01 00:00:00,2026-07-01 00:00:00,0,0.0,,,普通工单,缺单根时间,待排产,0,10,未记录,267.13,2671.30,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81704,410,2026W27,2026-07-01,J000003473-0000,0000,853-188261-008-ICH,2,2,2026-07-23,2026-07-06,Line 06,4,0.096000,0.05,2026-08-04 13:20:00,2026-08-04 13:23:00,1,11.7,风险,系统自动分配,普通工单,,待排产,0,2,未记录,20.29,40.58,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81638,410,2026W27,2026-07-01,J000003481-0000,0000,0140-46463-ICH,2,2,2026-07-23,2026-06-30,Line 05,4,0.364000,0.18,2027-01-11 09:45:00,2027-01-11 09:56:00,1,171.5,风险,系统自动分配,普通工单,,待排产,0,2,未记录,57.85,115.70,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81789,410,2026W27,2026-07-01,J000003495-0000,0000,0150-23707,48,48,2026-07-23,2026-06-30,Line 07,3,0.003100,0.05,2026-08-03 18:05:00,2026-08-03 18:08:00,1,10.9,风险,系统自动跨线填充(Pass7),普通工单,,待排产,0,48,打印成功,2.93,140.64,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81813,410,2026W27,2026-07-01,J000003496-0000,0000,0150-41627,10,10,2026-07-23,2026-07-10,,0,,0.00,2026-07-01 00:00:00,2026-07-01 00:00:00,0,0.0,,,普通工单,缺单根时间,待排产,0,10,未记录,16.42,164.20,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81496,410,2026W27,2026-07-01,J000003503-0000,0000,853-188261-008-ICH,2,2,2026-07-23,2026-07-06,Line 03,4,0.096000,0.05,2027-01-12 11:32:00,2027-01-12 11:35:00,1,172.6,风险,系统自动分配,普通工单,,待排产,0,2,未记录,20.29,40.58,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81494,410,2026W27,2026-07-01,J000003504-0000,0000,853-188261-001-ICH,2,2,2026-07-23,2026-07-06,Line 03,4,0.096000,0.05,2027-01-12 11:27:00,2027-01-12 11:30:00,1,172.6,风险,系统自动分配,普通工单,,待排产,0,2,未记录,20.16,40.32,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81495,410,2026W27,2026-07-01,J000003506-0000,0000,853-188261-012-ICH,2,2,2026-07-23,2026-07-06,Line 03,4,0.089600,0.04,2027-01-12 11:30:00,2027-01-12 11:32:00,1,172.6,风险,系统自动分配,普通工单,,待排产,0,2,未记录,20.29,40.58,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81703,410,2026W27,2026-07-01,J000003508-0000,0000,853-188261-006-ICH,2,2,2026-07-23,2026-07-06,Line 06,4,0.096000,0.05,2026-08-04 13:17:00,2026-08-04 13:20:00,1,11.7,风险,系统自动分配,普通工单,,待排产,0,2,未记录,20.29,40.58,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81706,410,2026W27,2026-07-01,J000003509-0000,0000,0140-85318,4,4,2026-07-23,2026-08-03,Line 06,4,0.318128,0.32,2026-08-04 13:28:00,2026-08-04 13:47:00,1,11.7,风险,系统自动分配,普通工单,,待排产,0,4,未记录,36.86,147.44,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81505,410,2026W27,2026-07-01,J000002235-0000,0000,853-267004-301-PLS,25,25,2026-07-24,2026-08-15,Line 03,4,0.148000,0.92,2027-01-12 14:39:00,2027-01-12 15:34:00,1,171.8,风险,系统自动分配,普通工单,,待排产,0,25,未记录,36.87,921.75,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81578,410,2026W27,2026-07-01,J000002888-0000,0000,03-436786-03-TEX,10,10,2026-07-24,2026-08-15,Line 04,4,0.252800,0.63,2026-08-15 09:00:00,2026-08-15 09:38:00,1,21.5,风险,系统自动分配,普通工单,,待排产,0,10,未记录,97.13,971.30,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81640,410,2026W27,2026-07-01,J000002908-0000,0000,03-436786-02-TEX,10,10,2026-07-24,2026-08-15,Line 05,4,0.252800,0.63,2027-01-11 10:34:00,2027-01-11 11:12:00,1,170.6,风险,系统自动分配,普通工单,,待排产,0,10,未记录,97.13,971.30,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81429,410,2026W27,2026-07-01,J000002917-0000,0000,853-334086-001-TEX,5,5,2026-07-24,2026-07-16,Line 02,4,0.207200,0.26,2027-01-12 16:19:00,2027-01-12 16:35:00,1,171.8,风险,系统自动分配,普通工单,,待排产,0,5,未记录,100.12,500.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81337,410,2026W27,2026-07-01,J000002918-0000,0000,853-334086-011-TEX,10,10,2026-07-24,2026-07-16,Line 01,4,0.207200,0.52,2029-04-05 09:21:00,2029-04-05 09:52:00,1,985.5,风险,系统自动分配,普通工单,,待排产,0,10,未记录,79.26,792.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81792,410,2026W27,2026-07-01,J000002928-0000,0000,853-334084-001-TEX,10,10,2026-07-24,2026-07-16,Line 07,3,0.177600,0.59,2026-08-04 17:48:00,2026-08-04 18:23:00,1,10.9,风险,系统自动分配,普通工单,,待排产,0,10,未记录,77.54,775.40,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81707,410,2026W27,2026-07-01,J000002943-0000,0000,03-388276-06-TEX,10,10,2026-07-24,2026-07-13,Line 06,4,0.039200,0.10,2026-08-04 13:47:00,2026-08-04 13:53:00,1,10.7,风险,系统自动分配,普通工单,,待排产,0,10,未记录,24.36,243.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81340,410,2026W27,2026-07-01,J000002951-0000,0000,03-413300-03-TEX,10,10,2026-07-24,2026-08-15,Line 01,4,0.039200,0.10,2029-04-05 14:08:00,2029-04-05 14:14:00,1,985.7,风险,系统自动分配,普通工单,,待排产,0,10,未记录,24.36,243.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81794,410,2026W27,2026-07-01,J000003001-0000,0000,853-334084-001-TEX,10,10,2026-07-24,2026-07-16,Line 07,3,0.177600,0.59,2026-08-04 18:58:00,2026-08-04 19:33:00,1,10.9,风险,系统自动分配,普通工单,,待排产,0,10,未记录,77.54,775.40,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81577,410,2026W27,2026-07-01,J000003013-0000,0000,853-334086-001-TEX,10,10,2026-07-24,2026-08-03,Line 04,4,0.207200,0.52,2026-08-10 12:00:00,2026-08-10 12:31:00,1,16.6,风险,系统自动分配,普通工单,,待排产,0,10,未记录,87.93,879.30,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81795,410,2026W27,2026-07-01,J000003014-0000,0000,853-334086-003-TEX,10,10,2026-07-24,2026-07-16,Line 07,3,0.207200,0.69,2026-08-04 19:33:00,2026-08-05 09:14:00,1,11.5,风险,系统自动分配,普通工单,,待排产,0,10,未记录,78.65,786.50,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81501,410,2026W27,2026-07-01,J000003031-0000,0000,03-377952-01-TEX,10,10,2026-07-24,2026-07-15,Line 03,4,0.224000,0.56,2027-01-12 12:52:00,2027-01-12 13:26:00,1,171.7,风险,系统自动分配,普通工单,,待排产,0,10,打印成功,36.09,360.90,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81791,410,2026W27,2026-07-01,J000003090-0000,0000,03-387274-04-TEX,20,20,2026-07-24,2026-07-10,Line 07,3,0.377600,2.52,2026-08-04 15:17:00,2026-08-04 17:48:00,1,10.9,风险,系统自动分配,普通工单,,待排产,0,20,未记录,88.55,1771.00,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81265,410,2026W27,2026-07-01,J000003414-0000,0000,LB853-A22993-015,25,25,2026-07-24,2026-07-16,Assembly-1,2,0.627900,7.85,2029-04-06 14:08:00,2029-04-07 10:59:00,1,987.6,风险,固定线体,主工单,,待排产,0,25,未记录,223.52,5588.00,,,2026-07-01 13:22:59,2026-07-01 13:22:59
